Committee,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Expenditure Type,Purpose,Candidate Issue,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Column 1,Column 2,Matched Candidate,Matched District,Matched Party,Matched Race
Conservatives4MT,,,,,,,,,,,,,24358.48,,,,,,,,,,,,,,,,,,BRAD BARKER,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
Conservatives4MT,,,,,,,,,,,,,12830.05,,,,,,,,,,,,,,,,,,BRANDON LER,HOUSE DISTRICT 33,REP,STATE REPRESENTATIVE DISTRICT 33
Conservatives4MT,,,,,,,,,,,,,14173.90,,,,,,,,,,,,,,,,,,CHISHOLM B CHRISTENSEN,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
Conservatives4MT,,,,,,,,,,,,,38136.99,,,,,,,,,,,,,,,,,,CHRIS RINDAL,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
Conservatives4MT,,,,,,,,,,,,,6504.40,,,,,,,,,,,,,,,,,,COURTENAY SPRUNGER,HOUSE DISTRICT 7,REP,STATE REPRESENTATIVE DISTRICT 7
Conservatives4MT,,,,,,,,,,,,,15121.82,,,,,,,,,,,,,,,,,,CURTIS J COCHRAN,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
Conservatives4MT,,,,,,,,,,,,,43342.05,,,,,,,,,,,,,,,,,,DAVID BEDEY,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
Conservatives4MT,,,,,,,,,,,,,5795.24,,,,,,,,,,,,,,,,,,DEREK PEACHEY,HOUSE DISTRICT 3,REP,STATE REPRESENTATIVE DISTRICT 3
Conservatives4MT,,,,,,,,,,,,,28735.34,,,,,,,,,,,,,,,,,,DOUG MARTENS,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
Conservatives4MT,,,,,,,,,,,,,16252.43,,,,,,,,,,,,,,,,,,ED BUTTREY,SENATE DISTRICT 11,REP,STATE SENATOR DISTRICT 11
Conservatives4MT,,,,,,,,,,,,,31049.65,,,,,,,,,,,,,,,,,,ERIC ALBUS,SENATE DISTRICT 14,REP,STATE SENATOR DISTRICT 14
Conservatives4MT,,,,,,,,,,,,,10576.39,,,,,,,,,,,,,,,,,,ERIC PETERSON,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
Conservatives4MT,,,,,,,,,,,,,9213.56,,,,,,,,,,,,,,,,,,ERIC TILLEMAN,HOUSE DISTRICT 23,REP,STATE REPRESENTATIVE DISTRICT 23
Conservatives4MT,,,,,,,,,,,,,18422.89,,,,,,,,,,,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
Conservatives4MT,,,,,,,,,,,,,4644.59,,,,,,,,,,,,,,,,,,GREG KMETZ,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
Conservatives4MT,,,,,,,,,,,,,9753.00,,,,,,,,,,,,,,,,,,GUNNER CESNIK,HOUSE DISTRICT 40,REP,STATE REPRESENTATIVE DISTRICT 40
Conservatives4MT,,,,,,,,,,,,,5987.97,,,,,,,,,,,,,,,,,,JASON LORANG,HOUSE DISTRICT 22,REP,STATE REPRESENTATIVE DISTRICT 22
Conservatives4MT,,,,,,,,,,,,,12866.12,,,,,,,,,,,,,,,,,,JENNIFER CARLSON,HOUSE DISTRICT 68,REP,STATE REPRESENTATIVE DISTRICT 68
Conservatives4MT,,,,,,,,,,,,,31037.87,,,,,,,,,,,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
Conservatives4MT,,,,,,,,,,,,,7749.75,,,,,,,,,,,,,,,,,,KATHY LOVE,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
Conservatives4MT,,,,,,,,,,,,,25873.16,,,,,,,,,,,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
Conservatives4MT,,,,,,,,,,,,,24655.98,,,,,,,,,,,,,,,,,,LINDA REKSTEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Conservatives4MT,,,,,,,,,,,,,27657.66,,,,,,,,,,,,,,,,,,LLEW JONES,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
Conservatives4MT,,,,,,,,,,,,,9337.31,,,,,,,,,,,,,,,,,,LYN BENNETT,HOUSE DISTRICT 4,REP,STATE REPRESENTATIVE DISTRICT 4
Conservatives4MT,,,,,,,,,,,,,2394.59,,,,,,,,,,,,,,,,,,MARK L WICKS,SENATE DISTRICT 14,REP,STATE SENATOR DISTRICT 14
Conservatives4MT,,,,,,,,,,,,,9226.88,,,,,,,,,,,,,,,,,,MELISSA NIKOLAKAKOS,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
Conservatives4MT,,,,,,,,,,,,,19502.94,,,,,,,,,,,,,,,,,,MICHELE BINKLEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
Conservatives4MT,,,,,,,,,,,,,22523.28,,,,,,,,,,,,,,,,,,MIKE TALIA,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
Conservatives4MT,,,,,,,,,,,,,1927.76,,,,,,,,,,,,,,,,,,MIKE VINTON,HOUSE DISTRICT 40,REP,STATE REPRESENTATIVE DISTRICT 40
Conservatives4MT,,,,,,,,,,,,,11016.53,,,,,,,,,,,,,,,,,,NEIL DURAM,SENATE DISTRICT 1,REP,STATE SENATOR DISTRICT 1
Conservatives4MT,,,,,,,,,,,,,4340.58,,,,,,,,,,,,,,,,,,NELLY NICOL,HOUSE DISTRICT 53,REP,STATE REPRESENTATIVE DISTRICT 53
Conservatives4MT,,,,,,,,,,,,,9554.57,,,,,,,,,,,,,,,,,,OLE HEDSTROM,HOUSE DISTRICT 49,REP,STATE REPRESENTATIVE DISTRICT 49
Conservatives4MT,,,,,,,,,,,,,8456.74,,,,,,,,,,,,,,,,,,RANDY PINOCCI,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
Conservatives4MT,,,,,,,,,,,,,8644.37,,,,,,,,,,,,,,,,,,ROY CALDWELL,HOUSE DISTRICT 84,REP,STATE REPRESENTATIVE DISTRICT 84
Conservatives4MT,,,,,,,,,,,,,14591.78,,,,,,,,,,,,,,,,,,RUSSELL C NELSON,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
Conservatives4MT,,,,,,,,,,,,,26081.59,,,,,,,,,,,,,,,,,,SHELLEY VANCE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
Conservatives4MT,,,,,,,,,,,,,13753.53,,,,,,,,,,,,,,,,,,STACY ZINN,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
Conservatives4MT,,,,,,,,,,,,,2471.54,,,,,,,,,,,,,,,,,,STEVEN GALLOWAY,SENATE DISTRICT 11,REP,STATE SENATOR DISTRICT 11
Conservatives4MT,,,,,,,,,,,,,15785.18,,,,,,,,,,,,,,,,,,SUSAN GEISE,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
Conservatives4MT,,,,,,,,,,,,,14361.69,,,,,,,,,,,,,,,,,,TROY CHARBONNEAU,HOUSE DISTRICT 53,REP,STATE REPRESENTATIVE DISTRICT 53
Conservatives4MT,,,,,,,,,,,,,11815.88,,,,,,,,,,,,,,,,,,TY LINGER,HOUSE DISTRICT 36,REP,STATE REPRESENTATIVE DISTRICT 36
Conservatives4MT,,,,,,,,,,,,,26694.26,,,,,,,,,,,,,,,,,,VALERIE MOORE,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
Conservatives4MT,,,,,,,,,,,,,17159.31,,,,,,,,,,,,,,,,,,WAYNE RUSK,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
Conservatives4MT,,,,,,,,,,,,,17779.69,,,,,,,,,,,,,,,,,,ZACK WIRTH,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
Conservatives4MT,,,,,,,,,,,,,3858.99,,,,,,,,,,,,,,,,,,LLEW JONES,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
Conservatives4MT,,,,,,,,,,,,,2553.65,,,,,,,,,,,,,,,,,,ED BUTTREY,SENATE DISTRICT 11,REP,STATE SENATOR DISTRICT 11
Conservatives4MT,,,,,,,,,,,,,3011.03,,,,,,,,,,,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
Conservatives4MT,,,,,,,,,,,,,4820.94,,,,,,,,,,,,,,,,,,ERIC ALBUS,SENATE DISTRICT 14,REP,STATE SENATOR DISTRICT 14
Conservatives4MT,,,,,,,,,,,,,5338.58,,,,,,,,,,,,,,,,,,DOUG MARTENS,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
Conservatives4MT,,,,,,,,,,,,,3983.87,,,,,,,,,,,,,,,,,,CHRIS RINDAL,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
Conservatives4MT,,,,,,,,,,,,,5669.64,,,,,,,,,,,,,,,,,,SHELLEY VANCE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
Conservatives4MT,,,,,,,,,,,,,3951.20,,,,,,,,,,,,,,,,,,MIKE TALIA,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
Conservatives4MT,,,,,,,,,,,,,6479.13,,,,,,,,,,,,,,,,,,DAVID BEDEY,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
Conservatives4MT,,,,,,,,,,,,,1537.97,,,,,,,,,,,,,,,,,,DEREK PEACHEY,HOUSE DISTRICT 3,REP,STATE REPRESENTATIVE DISTRICT 3
Conservatives4MT,,,,,,,,,,,,,1318.72,,,,,,,,,,,,,,,,,,LYN BENNETT,HOUSE DISTRICT 4,REP,STATE REPRESENTATIVE DISTRICT 4
Conservatives4MT,,,,,,,,,,,,,1618.56,,,,,,,,,,,,,,,,,,ARTHUR DUNN,HOUSE DISTRICT 6,REP,STATE REPRESENTATIVE DISTRICT 6
Conservatives4MT,,,,,,,,,,,,,1103.10,,,,,,,,,,,,,,,,,,COURTENAY SPRUNGER,HOUSE DISTRICT 7,REP,STATE REPRESENTATIVE DISTRICT 7
Conservatives4MT,,,,,,,,,,,,,1851.60,,,,,,,,,,,,,,,,,,LINDA REKSTEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Conservatives4MT,,,,,,,,,,,,,2042.54,,,,,,,,,,,,,,,,,,SUSAN GEISE,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
Conservatives4MT,,,,,,,,,,,,,1569.92,,,,,,,,,,,,,,,,,,MELISSA NIKOLAKAKOS,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
Conservatives4MT,,,,,,,,,,,,,1654.13,,,,,,,,,,,,,,,,,,ERIC PETERSON,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
Conservatives4MT,,,,,,,,,,,,,969.51,,,,,,,,,,,,,,,,,,JASON LORANG,HOUSE DISTRICT 22,REP,STATE REPRESENTATIVE DISTRICT 22
Conservatives4MT,,,,,,,,,,,,,1506.75,,,,,,,,,,,,,,,,,,ERIC TILLEMAN,HOUSE DISTRICT 23,REP,STATE REPRESENTATIVE DISTRICT 23
Conservatives4MT,,,,,,,,,,,,,1875.56,,,,,,,,,,,,,,,,,,CHISHOLM B CHRISTENSEN,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
Conservatives4MT,,,,,,,,,,,,,1998.98,,,,,,,,,,,,,,,,,,VALERIE MOORE,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
Conservatives4MT,,,,,,,,,,,,,1679.54,,,,,,,,,,,,,,,,,,BRANDON LER,HOUSE DISTRICT 33,REP,STATE REPRESENTATIVE DISTRICT 33
Conservatives4MT,,,,,,,,,,,,,1639.61,,,,,,,,,,,,,,,,,,TY LINGER,HOUSE DISTRICT 36,REP,STATE REPRESENTATIVE DISTRICT 36
Conservatives4MT,,,,,,,,,,,,,1587.34,,,,,,,,,,,,,,,,,,GUNNER CESNIK,HOUSE DISTRICT 40,REP,STATE REPRESENTATIVE DISTRICT 40
Conservatives4MT,,,,,,,,,,,,,1842.17,,,,,,,,,,,,,,,,,,OLE HEDSTROM,HOUSE DISTRICT 49,REP,STATE REPRESENTATIVE DISTRICT 49
Conservatives4MT,,,,,,,,,,,,,2169.59,,,,,,,,,,,,,,,,,,STACY ZINN,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
Conservatives4MT,,,,,,,,,,,,,1975.75,,,,,,,,,,,,,,,,,,TROY CHARBONNEAU,HOUSE DISTRICT 53,REP,STATE REPRESENTATIVE DISTRICT 53
Conservatives4MT,,,,,,,,,,,,,3373.30,,,,,,,,,,,,,,,,,,BRAD BARKER,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
Conservatives4MT,,,,,,,,,,,,,3206.32,,,,,,,,,,,,,,,,,,RUSSELL C NELSON,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
Conservatives4MT,,,,,,,,,,,,,2533.32,,,,,,,,,,,,,,,,,,JENNIFER CARLSON,HOUSE DISTRICT 68,REP,STATE REPRESENTATIVE DISTRICT 68
Conservatives4MT,,,,,,,,,,,,,2280.67,,,,,,,,,,,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
Conservatives4MT,,,,,,,,,,,,,3233.91,,,,,,,,,,,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
Conservatives4MT,,,,,,,,,,,,,3311.59,,,,,,,,,,,,,,,,,,MICHELE BINKLEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
Conservatives4MT,,,,,,,,,,,,,3237.54,,,,,,,,,,,,,,,,,,WAYNE RUSK,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
Conservatives4MT,,,,,,,,,,,,,2030.20,,,,,,,,,,,,,,,,,,CURTIS J COCHRAN,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
Conservatives4MT,,,,,,,,,,,,,1931.46,,,,,,,,,,,,,,,,,,ROY CALDWELL,HOUSE DISTRICT 84,REP,STATE REPRESENTATIVE DISTRICT 84
Conservatives4MT,,,,,,,,,,,,,3911.27,,,,,,,,,,,,,,,,,,NEIL DURAM,SENATE DISTRICT 1,REP,STATE SENATOR DISTRICT 1
Conservatives4MT,,,,,,,,,,,,,3858.99,,,,,,,,,,,,,,,,,,LLEW JONES,SENATE DISTRICT 9,REP,STATE SENATOR DISTRICT 9
Conservatives4MT,,,,,,,,,,,,,2553.65,,,,,,,,,,,,,,,,,,ED BUTTREY,SENATE DISTRICT 11,REP,STATE SENATOR DISTRICT 11
Conservatives4MT,,,,,,,,,,,,,3011.03,,,,,,,,,,,,,,,,,,GEORGE NIKOLAKAKOS,SENATE DISTRICT 12,REP,STATE SENATOR DISTRICT 12
Conservatives4MT,,,,,,,,,,,,,4820.94,,,,,,,,,,,,,,,,,,ERIC ALBUS,SENATE DISTRICT 14,REP,STATE SENATOR DISTRICT 14
Conservatives4MT,,,,,,,,,,,,,5338.58,,,,,,,,,,,,,,,,,,DOUG MARTENS,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
Conservatives4MT,,,,,,,,,,,,,3983.87,,,,,,,,,,,,,,,,,,CHRIS RINDAL,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
Conservatives4MT,,,,,,,,,,,,,5669.64,,,,,,,,,,,,,,,,,,SHELLEY VANCE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
Conservatives4MT,,,,,,,,,,,,,3951.20,,,,,,,,,,,,,,,,,,MIKE TALIA,SENATE DISTRICT 42,REP,STATE SENATOR DISTRICT 42
Conservatives4MT,,,,,,,,,,,,,6479.13,,,,,,,,,,,,,,,,,,DAVID BEDEY,SENATE DISTRICT 43,REP,STATE SENATOR DISTRICT 43
Conservatives4MT,,,,,,,,,,,,,1618.56,,,,,,,,,,,,,,,,,,ARTHUR DUNN,HOUSE DISTRICT 6,REP,STATE REPRESENTATIVE DISTRICT 6
Conservatives4MT,,,,,,,,,,,,,1103.10,,,,,,,,,,,,,,,,,,COURTENAY SPRUNGER,HOUSE DISTRICT 7,REP,STATE REPRESENTATIVE DISTRICT 7
Conservatives4MT,,,,,,,,,,,,,1851.60,,,,,,,,,,,,,,,,,,LINDA REKSTEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Conservatives4MT,,,,,,,,,,,,,2042.54,,,,,,,,,,,,,,,,,,SUSAN GEISE,HOUSE DISTRICT 17,REP,STATE REPRESENTATIVE DISTRICT 17
Conservatives4MT,,,,,,,,,,,,,1654.13,,,,,,,,,,,,,,,,,,ERIC PETERSON,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
Conservatives4MT,,,,,,,,,,,,,969.51,,,,,,,,,,,,,,,,,,JASON LORANG,HOUSE DISTRICT 22,REP,STATE REPRESENTATIVE DISTRICT 22
Conservatives4MT,,,,,,,,,,,,,1875.56,,,,,,,,,,,,,,,,,,CHISHOLM B CHRISTENSEN,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
Conservatives4MT,,,,,,,,,,,,,1998.98,,,,,,,,,,,,,,,,,,VALERIE MOORE,HOUSE DISTRICT 29,REP,STATE REPRESENTATIVE DISTRICT 29
Conservatives4MT,,,,,,,,,,,,,1679.54,,,,,,,,,,,,,,,,,,BRANDON LER,HOUSE DISTRICT 33,REP,STATE REPRESENTATIVE DISTRICT 33
Conservatives4MT,,,,,,,,,,,,,1639.61,,,,,,,,,,,,,,,,,,TY LINGER,HOUSE DISTRICT 36,REP,STATE REPRESENTATIVE DISTRICT 36
Conservatives4MT,,,,,,,,,,,,,1587.34,,,,,,,,,,,,,,,,,,GUNNER CESNIK,HOUSE DISTRICT 40,REP,STATE REPRESENTATIVE DISTRICT 40
Conservatives4MT,,,,,,,,,,,,,1842.17,,,,,,,,,,,,,,,,,,OLE HEDSTROM,HOUSE DISTRICT 49,REP,STATE REPRESENTATIVE DISTRICT 49
Conservatives4MT,,,,,,,,,,,,,2169.59,,,,,,,,,,,,,,,,,,STACY ZINN,HOUSE DISTRICT 52,REP,STATE REPRESENTATIVE DISTRICT 52
Conservatives4MT,,,,,,,,,,,,,3373.30,,,,,,,,,,,,,,,,,,BRAD BARKER,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
Conservatives4MT,,,,,,,,,,,,,3206.32,,,,,,,,,,,,,,,,,,RUSSELL C NELSON,HOUSE DISTRICT 67,REP,STATE REPRESENTATIVE DISTRICT 67
Conservatives4MT,,,,,,,,,,,,,2533.32,,,,,,,,,,,,,,,,,,JENNIFER CARLSON,HOUSE DISTRICT 68,REP,STATE REPRESENTATIVE DISTRICT 68
Conservatives4MT,,,,,,,,,,,,,2280.67,,,,,,,,,,,,,,,,,,KEN WALSH,HOUSE DISTRICT 69,REP,STATE REPRESENTATIVE DISTRICT 69
Conservatives4MT,,,,,,,,,,,,,3233.91,,,,,,,,,,,,,,,,,,JOHN FITZPATRICK,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
Conservatives4MT,,,,,,,,,,,,,3311.59,,,,,,,,,,,,,,,,,,MICHELE BINKLEY,HOUSE DISTRICT 85,REP,STATE REPRESENTATIVE DISTRICT 85
Conservatives4MT,,,,,,,,,,,,,3237.54,,,,,,,,,,,,,,,,,,WAYNE RUSK,HOUSE DISTRICT 86,REP,STATE REPRESENTATIVE DISTRICT 86
Conservatives4MT,,,,,,,,,,,,,2030.20,,,,,,,,,,,,,,,,,,CURTIS J COCHRAN,HOUSE DISTRICT 90,REP,STATE REPRESENTATIVE DISTRICT 90
Conservatives4MT,,,,,,,,,,,,,1931.46,,,,,,,,,,,,,,,,,,ROY CALDWELL,HOUSE DISTRICT 84,REP,STATE REPRESENTATIVE DISTRICT 84
Conservatives4MT,,,,,,,,,,,,,3911.27,,,,,,,,,,,,,,,,,,NEIL DURAM,SENATE DISTRICT 1,REP,STATE SENATOR DISTRICT 1
Conservatives4MT,,,,,,,,,,,,,1587.34,,,,,,,,,,,,,,,,,,MIKE VINTON,HOUSE DISTRICT 40,REP,STATE REPRESENTATIVE DISTRICT 40
Conservatives4MT,,,,,,,,,,,,,1975.75,,,,,,,,,,,,,,,,,,NELLY NICOL,HOUSE DISTRICT 53,REP,STATE REPRESENTATIVE DISTRICT 53
Conservatives4MT,,,,,,,,,,,,,5338.58,,,,,,,,,,,,,,,,,,GREG KMETZ,SENATE DISTRICT 18,REP,STATE SENATOR DISTRICT 18
Conservatives4MT,,,,,,,,,,,,,3983.87,,,,,,,,,,,,,,,,,,BARRY USHER,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
Conservatives4MT,,,,,,,,,,,,,5669.64,,,,,,,,,,,,,,,,,,CALEB HINKLE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
Conservatives4MT,,,,,,,,,,,,,5669.64,,,,,,,,,,,,,,,,,,SHELLEY VANCE,SENATE DISTRICT 34,REP,STATE SENATOR DISTRICT 34
Conservatives4MT,,,,,,,,,,,,,3983.87,,,,,,,,,,,,,,,,,,BARRY USHER,SENATE DISTRICT 19,REP,STATE SENATOR DISTRICT 19
Conservatives4MT,,,,,,,,,,,,,1931.46,,,,,,,,,,,,,,,,,,JAMES MARSHAL,HOUSE DISTRICT 84,REP,STATE REPRESENTATIVE DISTRICT 84
Conservatives4MT,,,,,,,,,,,,,1694.77,,,,,,,,,,,,,,,,,,DEREK PEACHEY,HOUSE DISTRICT 3,REP,STATE REPRESENTATIVE DISTRICT 3
Conservatives4MT,,,,,,,,,,,,,1694.77,,,,,,,,,,,,,,,,,,LYN BENNETT,HOUSE DISTRICT 4,REP,STATE REPRESENTATIVE DISTRICT 4
Conservatives4MT,,,,,,,,,,,,,1694.77,,,,,,,,,,,,,,,,,,ARTHUR DUNN,HOUSE DISTRICT 6,REP,STATE REPRESENTATIVE DISTRICT 6
Conservatives4MT,,,,,,,,,,,,,1694.77,,,,,,,,,,,,,,,,,,COURTENAY SPRUNGER,HOUSE DISTRICT 7,REP,STATE REPRESENTATIVE DISTRICT 7
Conservatives4MT,,,,,,,,,,,,,1694.77,,,,,,,,,,,,,,,,,,MELISSA NIKOLAKAKOS,HOUSE DISTRICT 20,REP,STATE REPRESENTATIVE DISTRICT 20
Conservatives4MT,,,,,,,,,,,,,1694.77,,,,,,,,,,,,,,,,,,ERIC PETERSON,HOUSE DISTRICT 21,REP,STATE REPRESENTATIVE DISTRICT 21
Conservatives4MT,,,,,,,,,,,,,1694.77,,,,,,,,,,,,,,,,,,JASON LORANG,HOUSE DISTRICT 22,REP,STATE REPRESENTATIVE DISTRICT 22
Conservatives4MT,,,,,,,,,,,,,1694.77,,,,,,,,,,,,,,,,,,ERIC TILLEMAN,HOUSE DISTRICT 23,REP,STATE REPRESENTATIVE DISTRICT 23
Conservatives4MT,,,,,,,,,,,,,1694.77,,,,,,,,,,,,,,,,,,CHISHOLM B CHRISTENSEN,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
