Committee,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Expenditure Type,Purpose,Candidate Issue,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Column 1,Column 2,Matched Candidate,Matched District,Matched Party,Matched Race
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-06 0:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201,,2500,3,Digital Advertising,FINLEY WARDEN (HD-13),PM,,3/6/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-01 0:00:00,Canvass America,,,,45 N HILL DRIVE STE 100,WARRENTON,VA,20186,,679,3,Canvassing,FINLEY WARDEN (HD-13),PM,DOORKNOCKING,3/1/26-3/25/26,DOORKNOCKING,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-01 0:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203,,260.09,3,Canvassing,FINLEY WARDEN (HD-13),PM,DOORKNOCKING,3/1/26-3/15/26,DOORKNOCKING,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-01 0:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108,,1994.8,3,DOORHANGER,FINLEY WARDEN (HD-13),PM,,"2,000","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-02-27 0:00:00,IN PURSUIT OF,,,,4201 WILSON BLVD STE 900,ARLINGTON,VA,22203,,8300,3,Digital Advertising,FINLEY WARDEN (HD-13),PM,"FACEBOOK, INSTAGRAM, CTV & DSP",2/27/26-6/2/26,DIGITAL AD PLACEMENT,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-02-27 0:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201,,750,3,Digital Advertising,FINLEY WARDEN (HD-13),PM,,2/27/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-02-08 0:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025,,5.12,3,Digital Advertising,FINLEY WARDEN (HD-13),PM,FACEBOOK,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Accountability In State Government,03/26/2026 to 04/25/2026,C6,2026-04-14 0:00:00,Resolve Campaigns LLC,,,,6104 Old Fredericksburg RD,Austin,TX,78749,,9229.45,3,Positive mailer Warden HD13 $2570.10; Votes on DEI Bedey SD43 $4129.15; Positive mailer Chamberlin HD68 $2530.20,Warden HD13; Bedey SD43; Chamberlin HD68,PM,Postcard Mailer,"(Warden HD13 2500 printed, 1986 mailed & postage) (Bedey SD43 5000 printed, 4369 mailed & postage) (Chamberlin 2500 printed, 1872 mailed & postage)","Design, Printing, Postage",N,,,,,,,,,,FINLEY WARDEN | DAVID BEDEY | RANDY CHAMBERLIN,HOUSE DISTRICT 13 | SENATE DISTRICT 43 | HOUSE DISTRICT 68,REP | REP | REP,STATE REPRESENTATIVE DISTRICT 13 | STATE SENATOR DISTRICT 43 | STATE REPRESENTATIVE DISTRICT 68
Accountability In State Government,03/26/2026 to 04/25/2026,C6,2026-04-10 0:00:00,Resolve Campaigns LLC,,,,6104 Old Fredericksburg RD,Austin,TX,78749,,9188.15,3,(Exposing voting record Jones SD9 $4087.85) (Positive Warden HD13 $2570.10) (Positive Chamberlin HD68 $2530.20),Jones SD9; Warden HD13; Chamberlin HD68,PM,Mailer,"(SD9 5000 printed, 4251 mailed & postage) (HD13 2500 printed, 1986 mailed & postage) (HD68 2500 printed, 1872 mailed & postage)","Design, Printing & Postage",N,,,,,,,,,,LLEW JONES | FINLEY WARDEN | RANDY CHAMBERLIN,SENATE DISTRICT 9 | HOUSE DISTRICT 13 | HOUSE DISTRICT 68,REP | REP | REP,STATE SENATOR DISTRICT 9 | STATE REPRESENTATIVE DISTRICT 13 | STATE REPRESENTATIVE DISTRICT 68
Forward Montana Voter Fund,10/25/2025 to 11/25/2025,C6,2025-11-04 0:00:00,Door Dash,,,,"303 2nd Street, San Francisco, CA 94105",San Francisco,CA,94105,,2,3,tip for door dash order on 11/2," Amy Aguirre (Billings City Council Ward 3), Andrew Lindley (Billings City Council Ward 4)",GN,,,,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Forward Montana Voter Fund,10/25/2025 to 11/25/2025,C6,2025-11-03 0:00:00,Jimmy John's,,,,122 N. Broadway,Billings,MT,59101,,50.34,3,Lunch for canvassers,"Amy Aguirre (Billings City Council Ward 3), Andrew Lindley (Billings City Council Ward 4)",GN,,,,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Forward Montana Voter Fund,10/25/2025 to 11/25/2025,C6,2025-11-03 0:00:00,City Brew,,,,1640 Grand Ave,Billings,MT,59102,,5.4,3,coffee for canvassers,"Amy Aguirre (Billings City Council Ward 3), Andrew Lindley (Billings City Council Ward 4)",GN,,,,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Forward Montana Voter Fund,10/25/2025 to 11/25/2025,C6,2025-11-03 0:00:00,City Brew,,,,1640 Grand Ave,Billings,MT,59102,,9.1,3,coffee for canvassers,"Amy Aguirre (Billings City Council Ward 3), Andrew Lindley (Billings City Council Ward 4)",GN,,,,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Forward Montana Voter Fund,10/25/2025 to 11/25/2025,C6,2025-11-03 0:00:00,City Brew,,,,1640 Grand Ave,Billings,MT,59102,,13.45,3,coffee for canvassers,"Amy Aguirre (Billings City Council Ward 3), Andrew Lindley (Billings City Council Ward 4)",GN,,,,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Forward Montana Voter Fund,10/25/2025 to 11/25/2025,C6,2025-11-03 0:00:00,Jimmy John's,,,,122 N. Broadway,Billings,MT,59101,,50.34,3,Lunch for canvassers,"Amy Aguirre (Billings City Council Ward 3), Andrew Lindley (Billings City Council Ward 4)",GN,,,,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Forward Montana Voter Fund,10/25/2025 to 11/25/2025,C6,2025-11-02 0:00:00,Door Dash,,,,"303 2nd Street, San Francisco, CA 94105",San Francisco,CA,94105,,103.41,3,Lunch for canvassers,"Amy Aguirre (Billings City Council Ward 3), Andrew Lindley (Billings City Council Ward 4)",GN,,,,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Forward Montana Voter Fund,10/25/2025 to 11/25/2025,C6,2025-10-25 0:00:00,black dog coffee,,,Black Dog Coffee,1528 24th St W,Billings,MT,59102,,28.46,3,Drinks for volunteers,"Amy Aguirre (Billings City Council Ward 3), Andrew Lindley (Billings City Council Ward 4)",GN,,,,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Montana Conservation Voters Action Fund,10/01/2025 to 12/31/2025,C6,2025-10-28 0:00:00,Navigate Campaigns,,,,1328 Florida Ave NW,Washington,DC,20009,,150,3,Digital Ads,Amy Aguirre for Billings City Council Ward 3,GN,digital platforms,,digital ads supporting Amy Aguirre for Billings City Council Ward 3,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Montana Patriots,03/26/2026 to 04/25/2026,C6,2026-04-25 0:00:00,Meta,,,,1 Hacker Wy,Menlo Park,CA,94025,,227.93,3,Meta Image ads,Support Finley Warden and Oppose Linda Reksten,PM,,47160 impressions,,N,,,,,,,,,,FINLEY WARDEN | LINDA REKSTEN,HOUSE DISTRICT 13 | HOUSE DISTRICT 13,REP | REP,STATE REPRESENTATIVE DISTRICT 13 | STATE REPRESENTATIVE DISTRICT 13
Montana Patriots,03/26/2026 to 04/25/2026,C6,2026-04-25 0:00:00,Meta,,,,1 Hacker Wy,Menlo Park,CA,94025,,281.19,3,Meta Image ads,Support Finley Warden,PM,,58181 impressions,,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Montana Patriots,03/26/2026 to 04/25/2026,C6,2026-04-25 0:00:00,Google,,,,1600 Amphitheatre Pkwy,Mountain View,CA,94043,,154.44,3,Google Video Ads,"Support Finley Warden, Oppose Linda Reksten",PM,,31288 impressions,,N,,,,,,,,,,FINLEY WARDEN | LINDA REKSTEN,HOUSE DISTRICT 13 | HOUSE DISTRICT 13,REP | REP,STATE REPRESENTATIVE DISTRICT 13 | STATE REPRESENTATIVE DISTRICT 13
Montana Patriots,01/01/2026 to 03/25/2026,C6,2026-03-25 0:00:00,Meta,,,,1 Hacker Wy,Menlo Park,CA,94025,,36.15,3,Meta Ads to support Finley Warden during this financial reporting period,Finley Warden (HD13),PM,,"9,060 impressions",,N,,,,,,,,,,FINLEY WARDEN,HOUSE DISTRICT 13,REP,STATE REPRESENTATIVE DISTRICT 13
Montana Patriots,01/01/2026 to 03/25/2026,C6,2026-03-25 0:00:00,Google,,,,1600 Amphitheatre Pkwy,Mountain View,CA,94043,,569.78,3,Google Ads to Support Warden/Oppose Reksten during this financial reporting period,"Support Finley Warden (HD13), Oppose Linda Reksten (HD13)",PM,,"~9,220 impressions of skippable video ads, ~9,580 impressions of non-skippable video ads",,N,,,,,,,,,,FINLEY WARDEN | LINDA REKSTEN,HOUSE DISTRICT 13 | HOUSE DISTRICT 13,REP | REP,STATE REPRESENTATIVE DISTRICT 13 | STATE REPRESENTATIVE DISTRICT 13
