Committee,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Expenditure Type,Purpose,Candidate Issue,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Column 1,Column 2,Matched Candidate,Matched District,Matched Party,Matched Race
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-02-16 0:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203,,565.76,3,Canvassing,TRISH SCHREIBER (HD-76),PM,DOORKNOCKING,2/16/26-2/28/26,DOORKNOCKING,N,,,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-02-08 0:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025,,201.99,3,Digital Advertising,TRISH SCHREIBER (HD-76),PM,FACEBOOK,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-02-06 0:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203,,815.76,3,Canvassing,TRISH SCHREIBER (HD-76),PM,DOORKNOCKING & PHONE CALLS,2/6/26-2/15/26,DOORKNOCKING & PHONE CALLS,N,,,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-02-06 0:00:00,Canvass America,,,,45 N HILL DR STE 100,WARRENTON,VA,20186,,1300,3,Canvassing,TRISH SCHREIBER (HD-76),PM,DOORKNOCKING,2/6/26-3/25/26,DOORKNOCKING,N,,,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-02-06 0:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108,,2400.7,3,DOORHANGER,TRISH SCHREIBER (HD-76),PM,,"3,500","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
Montana Rural Voters Action Fund,11/26/2025 to 12/31/2025,C6,2025-12-23 0:00:00,WORC,,,,220 S 27th St STE B,Billings,MT,59101,,115.51,3,Facebook ads in support of municipal candidates,"Aguirre, Lindley, Nicholson, Strong, Nelson, Schreiner, Olp",GN,Facebook,"6,600 Impressions",Facebook ads in support of municipal candidates,N,,,,,,,,,,MICHELE BINKLEY | NELLY NICOL | TRISH SCHREIBER,HOUSE DISTRICT 85 | HOUSE DISTRICT 53 | HOUSE DISTRICT 76,REP | REP | REP,STATE REPRESENTATIVE DISTRICT 85 | STATE REPRESENTATIVE DISTRICT 53 | STATE REPRESENTATIVE DISTRICT 76
Montana Rural Voters Action Fund,11/26/2025 to 12/31/2025,C6,2025-12-18 0:00:00,WORC,,,,220 S 27th St STE B,Billings,MT,59101,,9047.06,3,Canvass time and Facebook ads in support of municipal candidates,"Aguirre, Nicholson, Lindley, Strong, Olp, Schreiner, Nelson",GN,Canvassing & Facebook,"Canvassing Oct/Nov and 4,700 impressions",Canvass time and Facebook ads in support of municipal candidates,N,,,,,,,,,,NELLY NICOL | MICHELE BINKLEY | TRISH SCHREIBER,HOUSE DISTRICT 53 | HOUSE DISTRICT 85 | HOUSE DISTRICT 76,REP | REP | REP,STATE REPRESENTATIVE DISTRICT 53 | STATE REPRESENTATIVE DISTRICT 85 | STATE REPRESENTATIVE DISTRICT 76
Montana Rural Voters Action Fund,10/25/2025 to 11/25/2025,C6,2025-10-31 0:00:00,,Dustin,,Ogdin,2224 Pine St,Billings,MT,59101,,722.5,3,"Research/design/schedule Facebook ads in support of Aguirre, Nicholson, Strong, Olp, Lindley, Schreiner, Bitz, Bernhardt, Reed, Rigby, Wilcox, Battles","Aguirre, Nicholson, Strong, Olp, Lindley, Schreiner, Bitz, Bernhardt, Reed, Rigby, Wilcox, Battles",GN,Facebook,appx 8.5 hours,"Research/design/schedule Facebook ads in support of Aguirre, Nicholson, Strong, Olp, Lindley, Schreiner, Bitz, Bernhardt, Reed, Rigby, Wilcox, Battles",N,,,,,,,,,,NELLY NICOL | MICHELE BINKLEY | TRISH SCHREIBER,HOUSE DISTRICT 53 | HOUSE DISTRICT 85 | HOUSE DISTRICT 76,REP | REP | REP,STATE REPRESENTATIVE DISTRICT 53 | STATE REPRESENTATIVE DISTRICT 85 | STATE REPRESENTATIVE DISTRICT 76
Montana Rural Voters Action Fund,09/26/2025 to 10/24/2025,C6,2025-10-10 0:00:00,Navigate Campaigns,,,,1328 Florida Ave NW,Washington,DC,20009,,40297.09,3,"Printing and postage for mailers in support of Nicholson, Aguirre, Nelson, Lindley, Schreiner","Nicholson, Aguirre, Nelson, Lindley, Schreiner",GN,mailers,"Nicholson 3,327, Aguirre 3,823, Lindley 5,299, Nelson 20,002, Schreiner 8,946","Printing and postage for mailers in support of Nicholson, Aguirre, Nelson, Lindley, Schreiner",N,,,,,,,,,,NELLY NICOL | MICHELE BINKLEY | TRISH SCHREIBER,HOUSE DISTRICT 53 | HOUSE DISTRICT 85 | HOUSE DISTRICT 76,REP | REP | REP,STATE REPRESENTATIVE DISTRICT 53 | STATE REPRESENTATIVE DISTRICT 85 | STATE REPRESENTATIVE DISTRICT 76
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 0:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,3505.95,3,Radio Advertising,Support Trish Schreiber,PM,Radio,,Radio Advertising,N,,,,,,,,,,TRISH SCHREIBER,HOUSE DISTRICT 76,REP,STATE REPRESENTATIVE DISTRICT 76
