Committee,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Expenditure Type,Purpose,Candidate Issue,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Column 1,Column 2,Matched Candidate,Matched District,Matched Party,Matched Race
AMERICANS FOR PROSPERITY - MONTANA,03/26/2026 to 04/25/2026,C4,2026-04-07 0:00:00,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024,,443.79,3,Mailer,JOHN SOUTH (HD-28),PM,,"2,683",MAILER POSTAGE,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,03/26/2026 to 04/25/2026,C4,2026-04-07 0:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108,,1802.52,3,Mailer,JOHN SOUTH (HD-28),PM,,"2,683","MAILER DESIGN, PRINTING, AND PRODUCTION",N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,03/26/2026 to 04/25/2026,C4,2026-04-01 0:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203,,1040.38,3,Canvassing,JOHN SOUTH (HD-28),PM,DOORKNOCKING,4/1/26-4/15/26,DOORKNOCKING,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,03/26/2026 to 04/25/2026,C4,2026-03-26 0:00:00,CANVASS AMERICA,,,,"45 N HILL DR, STE 100",WARRENTON,VA,20186,,2351,3,Canvassing,JOHN SOUTH (HD-28),PM,DOORKNOCKING,3/26/26-4/25/26,DOORKNOCKING,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,03/26/2026 to 04/25/2026,C4,2026-03-26 0:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203,,97.53,3,Canvassing,JOHN SOUTH (HD-28),PM,DOORKNOCKING,3/26/26-3/31/26,DOORKNOCKING,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-16 0:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203,,162.56,3,Canvassing,JOHN SOUTH (HD-28),PM,DOORKNOCKING,3/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-12 0:00:00,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024,,443.79,3,Mailer,JOHN SOUTH (HD-28),PM,,"2,683",MAILER POSTAGE,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-12 0:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108,,1796.02,3,Mailer,JOHN SOUTH (HD-28),PM,,"2,683","MAILER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-02 0:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108,,1987.8,3,DOORHANGER,JOHN SOUTH (HD-28),PM,,"2,000","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-02 0:00:00,Canvass America,,,,45 N HILL DR STE 100,WARRENTON,VA,20186,,679,3,Canvassing,JOHN SOUTH (HD-28),PM,DOORKNOCKING,3/2/26-3/25/26,DOORKNOCKING,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-02 0:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203,,260.09,3,Canvassing,JOHN SOUTH (HD-28),PM,DOORKNOCKING,3/2/26-3/15/26,DOORKNOCKING,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-02-27 0:00:00,IN PURSUIT OF,,,,4201 WILSON BLVD STE 900,ARLINGTON,VA,22203,,4200,3,Digital Advertising,JOHN SOUTH (HD-28),PM,"FACEBOOK, INSTAGRAM, CTV & DSP",2/27/26-6/2/26,DIGITAL AD PALCEMENT,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-02-27 0:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201,,2000,3,Digital Advertising,JOHN SOUTH (HD-28),PM,,2/27/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-02-08 0:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025,,5.11,3,Digital Advertising,JOHN SOUTH (HD-28),PM,FACEBOOK,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-24 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2424,3,Mail production/postage,Support John South,PM,Mail,"2,092",Mail production/postage,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-21 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2424,3,Mail production/postage,Support John South,PM,Mail,"2,092",Mail production/postage,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-17 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2424,3,Mail production/postage,Support John South,PM,Mail,"2,092",Mail production/postage,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 0:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2424,3,Mail production/postage,Support John South,PM,Mail,"2,092",Mail production/postage,N,,,,,,,,,,JOHN SOUTH,HOUSE DISTRICT 28,REP,STATE REPRESENTATIVE DISTRICT 28
