Committee,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Amount,Expenditure Type,Purpose,Candidate Issue,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,# of Donors - Individuals,Total $ - Individual,# of Donors - Committees,Total $ - Committee,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter,Matched Candidate,Matched District,Matched Party,Matched Race
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-02-27 00:00:00,TARGETED VICTORY,,,,2311 WILSON BLVD STE 200,ARLINGTON,VA,22201.0,,1500.0,3.0,Digital Advertising,MARY HORMAN (HD-55),PM,,2/27/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-02-08 00:00:00,META PLATFORMS INC,,,,1 META WAY,MENLO PARK,CA,94025.0,,5.12,3.0,Digital Advertising,MARY HORMAN (HD-55),PM,FACEBOOK,2/8/26-2/19/26,DIGITAL AD PLACEMENT,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-16 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,162.56,3.0,Canvassing,MARY HORMAN (HD-55),PM,DOORKNOCKING,3/16/26-3/25/26,DOORKNOCKING,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,Canvass America,,,,45 N HILL DR STE 100,WARRENTON,VA,20186.0,,679.0,3.0,Canvassing,MARY HORMAN (HD-55),PM,DOORKNOCKING,3/1/26-3/25/26,DOORKNOCKING,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,AMERICANS FOR PROSPERITY,,,,4201 WILSON BLVD STE 1000,ARLINGTON,VA,22203.0,,260.09,3.0,Canvassing,MARY HORMAN (HD-55),PM,DOORKNOCKING,3/1/16-3/15/26,DOORKNOCKING,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW STE 604,WASHINGTON,DC,20024.0,,317.45,3.0,Mailer,MARY HORMAN (HD-55),PM,,"1,973",MAILER POSTAGE,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-12 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,1645.43,3.0,Mailer,MARY HORMAN (HD-55),PM,,"1,973","MAILER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-06 00:00:00,TARGETED VICTORY,,,,2311 Wilson Blvd,ARLINGTON,VA,22201.0,,2500.0,3.0,Digital Advertising,MARY HORMAN (HD-55),PM,,3/6/26-6/2/26,DIGITAL AD PRODUCTION,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
AMERICANS FOR PROSPERITY - MONTANA,02/06/2026 to 03/25/2026,C4,2026-03-01 00:00:00,FCG MAIL LLC,,,,558 E CASTLE PINES PKWY STE B-4 BOX 333,CASTLE PINES,CO,80108.0,,1994.8,3.0,DOORHANGER,MARY HORMAN (HD-55),PM,,"2,000","DOORHANGER DESIGN, PRINTING & PRODUCTION",N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
Carbon County Freedom PAC,03/26/2026 to 04/25/2026,C6,2026-04-14 00:00:00,Lamar Companies,,,,7505 Entryway Drive,Billings,MT,59101,,750.0,3,Billboard rental at Rockvale,Mary Horman HD55,PM,Billboard,1 Month 3/30 - 4/26,Rental,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
Carbon County Freedom PAC,03/26/2026 to 04/25/2026,C6,2026-03-26 00:00:00,Montana Livin' Designs,,,,112 S. Main St.,Joliet,MT,59041,,225.0,3,Design services for (2) Billboards 1 in Bridger and 1 in Roberts. ,Mary Horman HD55 race,PM,Billboard,2,Billboard design,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
Carbon County Freedom PAC,01/01/2026 to 03/25/2026,C6,2026-02-06 00:00:00,Lamar Companies,,,,7505 Entryway Drive,Billings,MT,59101,,750.0,3,Rental fee for Rockvale billboard,Mary Horman HD55,PM,Billboard,1 month,,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
Carbon County Freedom PAC,01/01/2026 to 03/25/2026,C6,2026-01-13 00:00:00,Lamar Companies,,,,7505 Entryway Drive,Billings,MT,59101,,750.0,3,Rental fee for Rockvale billboard ,Mary Horman HD55,PM,Billboard,1 month,Rental ,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
Carbon County Freedom PAC,01/01/2026 to 03/25/2026,C6,2026-02-06 00:00:00,Bella Outdoor,,,,55 Jonquil Circle,Billings,MT,59105,,1600.0,3,Rental and installation of Roberts and Bridger Billboards for Mary Horman,Mary Horman HD55,PM,2 Billboards,2,,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
Carbon County Freedom PAC,01/01/2026 to 03/25/2026,C6,2026-03-25 00:00:00,Montana Livin Design,,,Montana Livin Design,112 S Main St,Joliet,MT,59014,,225.0,3,Design services for Mary Horman HD55 Billboards at roberts and Bridger,Mary Horman HD55,PM,Billboard,,,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
Carbon County Freedom PAC,01/01/2026 to 03/25/2026,C6,2026-03-12 00:00:00,Lamar Companies,,,,7505 Entryway Drive,Billings,MT,59101,,750.0,3,Rental for 1 month on Rockvale billboard,Mary Horman HD55,PM,,,,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
Flathead County Republican Central Committee,04/26/2026 to 05/24/2026,C6,2026-05-07 00:00:00,Kalispell Copy,,,,2303 Hwy. 2 East,Kalispell,MT,59901.0,,171.25,3,Printing voter guides,"Dr. Al Olszewski, Dr. Annie Bukacek, Evie Cahalen, Brad Abell, Cheryl Hohman, Steve Gunderson, below",PM,"Amy Regier, Mark Noland, Tom Millett, Cathy Mitchell, Shaun Pandina, Braxton Mitchell, Jim Riley, Luke Maxwell, Lukas Schubert, Steve Kelly, Terry Falk, Ed Byrne, Tracy Sharp, Dan Wilson, ",500,,N,,,,,,,,AL 'DOC' OLSZEWSKI | ANNIE BUKACEK | MARY HORMAN | STEVE GUNDERSON,1ST CONGRESSIONAL | PUBLIC SERVICE COMMISSIONER DISTRICT 5 | HOUSE DISTRICT 55 | SENATE DISTRICT 1,REP | REP | REP | REP,"UNITED STATES REPRESENTATIVE | PUBLIC SERVICE COMMISSIONER, DISTRICT 5 | STATE REPRESENTATIVE DISTRICT 55 | STATE SENATOR DISTRICT 1"
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-05 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2552.0,3,Mail production/postage,Support Mary Horman,PM,Mail,2387,mail production/postage,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,04/26/2026 to 05/24/2026,C6,2026-05-07 00:00:00,SFF Buying LLC,,,,"3900 Teleport Blvd, #140053",Irving,TX,75014,,4368.53,3,Radio Advertising,Support Mary Horman,PM,Radio,,Radio Advertising,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-21 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2552.0,3,Mail production/postage,Support Mary Horman,PM,Mail,"2,387",Mail production/postage,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-14 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2552.0,3,Mail production/postage,Support Mary Horman,PM,Mail,"2,387",Mail production/postage,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-24 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,29492,,2552.0,3,Mail production/postage,Support Mary Horman,PM,Mail,"2,387",Mail production/postage,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
School Freedom Fund,04/07/2026 to 04/25/2026,C6,2026-04-07 00:00:00,Whistlestop Strategies LLC,,,,100 Coastal Drive,Charleston,SC,22202,,2552.0,3,Mail production/postage,Support Mary Horman,PM,Mail,"2,387",Mail production/postage,N,,,,,,,,MARY HORMAN,HOUSE DISTRICT 55,REP,STATE REPRESENTATIVE DISTRICT 55
